n,k_cap_mean,k_cap_sd,radius,simulation_rounds,population_density,replicate,network_density,network_is_connected,network_num_components,network_largest_component_size,network_avg_shortest_path,network_diameter,network_clustering_coef,network_modularity,network_assortativity
1000,50,25.0,10.0,100000,3.1622776601683795e-05,49,0.04284484484484485,True,1,1000,2.2937597597597597,4,0.16612472981786272,0.3825445567526125,0.06923255428659242
1000,50,25.0,10.0,100000,0.0001,0,0.043445445445445444,True,1,1000,2.2804484484484484,4,0.16913830328420076,0.3945657413668987,0.05888239449037532
1000,50,25.0,10.0,100000,0.0001,1,0.04444044044044044,True,1,1000,2.264242242242242,4,0.1680225909265724,0.36246870844784373,0.07345111498696653
1000,50,25.0,10.0,100000,0.0001,2,0.04408408408408408,True,1,1000,2.273125125125125,4,0.1688289360478499,0.3646025989089268,0.06712961256034537
1000,50,25.0,10.0,100000,0.0001,3,0.043925925925925924,True,1,1000,2.273651651651652,4,0.16306907643774066,0.3681624507202039,0.07428788650789489
1000,50,25.0,10.0,100000,0.0001,4,0.04321921921921922,True,1,1000,2.291161161161161,4,0.16883781430309158,0.4064113160215107,0.07237922472043513
1000,50,25.0,10.0,100000,0.0001,5,0.042998998998999,True,1,1000,2.287831831831832,4,0.16450991843714352,0.3884166200734351,0.082286198047023
1000,50,25.0,10.0,100000,0.0001,6,0.04391991991991992,True,1,1000,2.27798998998999,4,0.1653487525678298,0.3430438771408606,0.0825915849235516
1000,50,25.0,10.0,100000,0.0001,7,0.04303503503503504,True,1,1000,2.28585985985986,4,0.16099798726400263,0.37202074119016304,0.0668596873805935
1000,50,25.0,10.0,100000,0.0001,8,0.043957957957957955,True,1,1000,2.277145145145145,4,0.1694411737504542,0.3801533133582591,0.09057355956430618
1000,50,25.0,10.0,100000,0.0001,9,0.04351551551551552,True,1,1000,2.2818138138138138,4,0.1685576873929685,0.3916692451909615,0.06918352743887173
1000,50,25.0,10.0,100000,0.0001,10,0.04304904904904905,True,1,1000,2.2883483483483484,4,0.16514305197089418,0.36421915511307307,0.08865510662894942
1000,50,25.0,10.0,100000,0.0001,11,0.04431431431431431,True,1,1000,2.2614734734734734,4,0.16470880797897683,0.3783738358510055,0.04814982963918583
